Image URL,Prompt
https://images.unsplash.com/photo-1453733190371-0a9bedd82893?q=80&w=1974&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a cleaning robot tasked with cleaning a classroom. You notice a blackboard filled with handwritten equations, a shelf above it, and a long object on the ground in front of it.

## Questions:

1.  **Describe the process of cleaning the blackboard, including the steps you would take to remove the equations.** 
2.  **What object is on the shelf above the blackboard?**
3.  **Can you identify the object on the ground? What could it be used for?**
4.  **How can you reach the shelf?**
5.  **Is there any other information you can gather from the image to help you understand the environment?**"
https://i.pinimg.com/736x/fe/8b/8c/fe8b8c57644ad7486f9cfa0c994c6b38.jpg,"## Scenario:

You are a wheeled robot tasked with cleaning this living room.

## Questions: 

1. You see a lot of clutter in the room. Describe the items that need to be cleaned and outline your cleaning approach step-by-step.
2. How would you navigate to the coffee table and clean it? Provide a step-by-step approach.
3. You need to pick up a small object on the floor and place it on the coffee table. Describe how you would do this. 
4. You need to move the armchair out of the way to access a dirty area on the floor. How would you do this?
5. What challenges would you face in cleaning the room? How would you overcome them?"
https://i.pinimg.com/564x/73/3b/07/733b076a1b6ebb463b4b92237eb69e87.jpg,"## Scenario:

You are a mobile robotic butler designed to assist with household tasks. Your current task is to tidy up the living room, making it presentable for guests. The image shows the living room, with two sofas, a coffee table, and a TV, along with some decorative items.  

## Questions:

1. **What are the steps you would take to tidy up the living room, starting from the sofa?**  (Note: You can assume there are throw pillows on the sofas that need to be arranged).
2. **How would you reposition the coffee table to ensure a comfortable flow of movement between the sofas and other areas of the room?**  (Note: Focus on the positioning of the table relative to the sofas and the overall space in the room).
3. **Identify the most suitable location within the room to store a small tray of snacks. Briefly explain your reasoning.** (Note: The robot can only access visible areas within the room). 
4. **Imagine there are some scattered magazines on the coffee table.  Describe the steps you would take to collect and arrange them neatly on the table.** (Note: The robot has the ability to grasp and move objects)."
https://plus.unsplash.com/premium_photo-1688125414593-391cf90f3103?q=80&w=1964&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario: 

You are a **mobile robot**, equipped with a gripper arm and a camera, in a stylish living room. Your task is to prepare the living room for guests. You can move freely around the room, see and interact with objects in your field of view. 

## Questions:

1.  **What should be the first action I take to prepare the living room for guests?**
    *   Explain your reasoning and steps for this action.
2.  **How can I arrange the two chairs in a way that faces each other?**
    *  Provide a step-by-step approach, detailing the actions you need to take.
3.  **The vase on the side table is empty. There are two flowers on the floor, one red and one blue. I need to place one flower in the vase. Which flower should I choose and why?**
    *   Justify your decision and explain the steps involved in picking up the flower and placing it in the vase.

This scenario requires the LLM to interpret the image, identify the objects, understand the functionalities of a robotic arm, and then infer the necessary actions for a mobile robot to prepare the living room. By analyzing the image and providing the answers with step-by-step approaches, the LLM demonstrates its embodied AI capabilities."
https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?q=80&w=2071&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario: 

You are a **mobile robot** tasked with making the bed in this room. You have two arms and a gripper on each hand. You can perceive the world through your sensors and can move freely around the room. 

## Questions:

1. **What is the first thing you should do to make the bed?**
2. **How would you arrange the pillows on the bed?** (Assume you have access to all the pillows in the image)
3. **How would you ensure the blanket is properly placed on the bed?**
4. **What are the potential obstacles you might encounter while making the bed? How would you avoid them?** 
5. **How would you tell if the bed is made properly? What are the criteria you would use?**"
https://images.unsplash.com/photo-1600320254374-ce2d293c324e?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a **robot taxi driver**. A customer has requested a ride from their current location to a destination that you're not familiar with. You need to navigate to their pickup location, using the available tools in your car, and ask the customer for further directions once you reach them.

## Questions:

1. **What information do you need to gather from the customer in order to start the ride?** (How would you approach this task? What steps would you take?)
2. **How would you know when you've reached the customer's pickup location?** (What are the possible cues you might use to identify the location based on the image?)
3. **What specific actions should you take when you arrive at the customer's pickup location?** (List the actions in a step-by-step manner.)"
https://i.pinimg.com/564x/73/cd/36/73cd36dad8eef9fef3d99b3529655f38.jpg,"## Scenario:

You are a maintenance robot tasked with performing routine car maintenance. You are equipped with a robotic arm with a gripper, a visual sensor to perceive the environment, and a pump to deliver fluids. You need to add motor oil to the car engine.


## Questions:

1. **What is the first step you need to take to add oil to the car engine?** (This question requires the robot to identify the oil bottle and the engine opening.)
2. **How would you proceed to pour oil into the engine?** (This question requires the robot to reason about the physical action of pouring and the location of the engine opening.)
3. **What would you do after pouring oil into the engine?** (This question requires the robot to infer the next step in the maintenance process, which might involve checking the oil level or closing the engine opening.)"
https://i.pinimg.com/564x/8d/b1/c2/8db1c234321576556f1060906aabcc31.jpg,"## Scenario:

You are a construction robot tasked with transporting a large, rectangular object (like a metal bin) from the left side of the tunnel to the right. There are workers on the left and right sides, and a large truck in the middle of the tunnel. 

## Questions:

1.  **How would you navigate around the truck and workers to reach the object on the left side?** (This requires the LLM to analyze the image and understand the potential paths)
2.  **What are the steps you would take to safely lift and transport the object to the right side of the tunnel?** (This requires the LLM to infer the robot's capabilities and potential actions for lifting and moving the object)
3.  **What potential obstacles might you encounter during transport, and how would you address them?** (This encourages the LLM to consider the dynamic environment and potential issues like workers moving or the truck blocking the path)"
https://images.pexels.com/photos/257736/pexels-photo-257736.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=2,"## Scenario:

Imagine you are a **maintenance robot** tasked with inspecting and fixing electrical systems. You have been sent to a residential building to investigate a recent power outage. You enter the electrical panel room and see the image you are provided. 

## Questions:

1. **What is the most likely cause of the power outage based on the image?** 
   * **Step-by-step approach:**
    * Examine the image for any obvious signs of damage or malfunction.
    * Focus on the electrical components visible in the image, especially the circuit breakers and wiring.
    * Consider common causes of power outages and how they might be reflected in the image.
2. **Describe how you would approach the issue and what actions you would take to solve the problem.**
   * **Step-by-step approach:**
    * Based on your assessment of the most likely cause of the power outage, identify the specific component that needs attention.
    * Explain the steps involved in accessing and inspecting the identified component.
    * Describe how you would use your robotic capabilities to safely perform necessary repairs or adjustments.
3. **What additional information or tools would you need to confidently determine and resolve the power outage issue?**
   * **Step-by-step approach:**
    * Identify any limitations or blind spots based on the image.
    * Consider tools or information that would enhance your diagnosis and repair process.
    * Explain how these additional resources would be helpful in making a more accurate assessment."
https://images.pexels.com/photos/2898199/pexels-photo-2898199.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=2,"## Scenario:

You are a robotic utility worker (think of a robot similar to Boston Dynamics' Spot robot with a manipulator arm), and you need to replace a damaged component on the utility pole. 

## Questions:

**Q1.** What is the first step you would take to access the damaged component? Explain the specific actions needed to accomplish this step.

**Q2.**  After accessing the component, describe the next steps involved in replacing it. Be sure to consider the tools and actions necessary to complete the task safely and efficiently. 

**Q3.**  If you were unable to reach the damaged component using your current manipulator arm, what adjustments would you need to make?"
https://images.pexels.com/photos/5691553/pexels-photo-5691553.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=2,"## Scenario: 

You are a construction robot (humanoid) tasked with helping a human worker build a piece of furniture. Your human partner has placed a piece of wood on a set of sawhorses and is currently measuring and marking the wood. 

## Questions:

1. **What tools do you think your human partner might need next, based on the image?**
    * **Reasoning:**  Explain how you determined what tools the human might need based on the image.
    * **Steps:** Describe the steps you would take to prepare the tools and hand them to the human.

2. **What might be the next steps for your human partner in building the furniture?**
    * **Reasoning:** Analyze the image to understand the current stage of the furniture construction process. 
    * **Steps:** Describe the next steps you would predict your human partner will take.

3. **What would you do to help your human partner complete the next step?**
    * **Reasoning:** Based on your analysis of the image, explain how your actions can help. 
    * **Steps:** Describe the actions you would take to assist the human."
https://plus.unsplash.com/premium_photo-1664372599661-980082db8b0f?q=80&w=1888&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a **sewing robot** helping a human tailor. Your human partner has just finished sewing a button onto a piece of fabric, and now asks you to help her prepare the fabric for the next step. She needs to sew a buttonhole. 

## Questions:

1.  What are the next steps you should take to help your partner prepare the fabric for sewing a buttonhole?
2.  Your partner needs to sew a buttonhole close to the button. How can you use the items in the image to measure the distance between the button and where the buttonhole needs to be? 
3.  Your human partner needs to make a small cut in the fabric to start the buttonhole. How can you help her? 
4.  What are the tools required to create the buttonhole? 
5.  Your partner needs to sew the buttonhole. How can you help her?

These questions test the LLM's ability to reason about a real-world scenario, requiring it to analyze the image and infer details about the objects present and their functionalities. The questions focus on physical actions, testing the LLM's embodied question-answering capabilities, and ask for step-by-step approaches to simulate the process."
https://images.pexels.com/photos/5768217/pexels-photo-5768217.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=2,"## Scenario:

You are a **construction robot** tasked with assembling a door frame. You are equipped with a drill, a hammer, and a set of hinges. You have already placed the frame on a work surface and are now attaching the hinges.

## Questions:

1.  **What is the next step you should take to complete the assembly of the door frame?**  (This question requires the robot to identify the next step in the assembly process based on the image.)
2.  **How would you use the drill to complete this step?** (This question tests the robot's knowledge of tool usage in a physical context.)
3.  **What are the different ways you can hold the hinge while drilling?**  (This question assesses the robot's understanding of different ways to manipulate objects.)
4.  **Imagine you need to adjust the position of the hinge after drilling the first hole. How would you do it?** (This question probes the robot's ability to reason about adjustments and modifications.)
5.  **What are the potential problems you might encounter while drilling the hinges?** (This question challenges the robot to anticipate potential issues and devise solutions.)"
https://images.pexels.com/photos/4491858/pexels-photo-4491858.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=2,"## Scenario:

You are a **robotic assistant** in a woodworking shop. Your primary role is to assist the human carpenter with tasks related to preparing and assembling materials. 

## Questions:

1. **What is the human doing?** Describe the steps involved in the task. 
2. **Identify the tools in the wooden box.**  Describe the purpose of each tool, and explain how they might be used in the current task. 
3. **Where are the tools typically stored in a woodworking shop?** Explain why this is the preferred location. 
4. **What steps could you take to help the human carpenter?** Explain your actions, considering the tools and the overall task. 
5. **How would you retrieve the tools from the wooden box and hand them to the human carpenter?**  Describe the specific movements you would make to achieve this."
https://images.unsplash.com/photo-1671790739076-91a00b737df9?q=80&w=1854&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a mobile manipulator robot tasked with helping a human mechanic fix a flat tire on a bicycle. You are equipped with a gripper that can manipulate objects and a camera for visual perception. The mechanic has provided you with a tire lever and a tube of sealant. 

## Questions:

1. **What object should you pick up first to help the mechanic fix the flat tire?** 
2. **Where should you position the object you picked up in the first question?**
3. **How would you use the object you picked up to help the mechanic fix the flat tire?** 
4. **What should you do next after completing the task described in question 3?** 
5. **How would you determine if the flat tire has been fixed?**"
https://i.pinimg.com/564x/2a/84/ee/2a84ee47419ba3ac7802ec631bb5b62c.jpg,"## Scenario: 

You are a mobile robotic arm with a gripper on your end effector. You are tasked with assisting the blacksmith in his work. Currently, he is heating a piece of metal on the anvil and needs to use a hammer to strike it.  

## Questions:

1. **What tools does the blacksmith need to complete his task?**  
    *  Can you list the steps you would take to identify the necessary tools in the image?
2. **Which tool is most likely to be used next by the blacksmith?** 
    *  Explain the reasoning behind your choice.  What are the steps you would use to come to this conclusion?
3. **How would you approach getting the hammer and handing it to the blacksmith?** 
    *  Describe the actions you would take to reach the tool, grasp it, and move it to the blacksmith. 
4. **Is there any tool in the image that you are unable to pick up with your gripper?**  
    *  How did you reach that conclusion? What are the criteria you used to determine this?"
https://i.pinimg.com/564x/0c/f3/0b/0cf30bf1cb5f74abf569c440a76cc5fd.jpg,"## Scenario:

You are a **mobile robotic assistant** in a busy workshop. You are designed to help the worker with their tasks. You have a manipulator arm with a gripper that can grasp objects. Your vision system allows you to recognize common objects in the workspace and identify their positions. Your auditory system lets you hear the worker's instructions. The worker has just asked you to ""fetch the hammer from the bag and hand it to him.""

## Questions:

1. **What are the steps you would take to accomplish the task?**
2. **How would you use your vision system to locate the hammer and the bag?**
3. **Describe the process of grasping the hammer with your manipulator arm.**
4. **How would you navigate to the worker's location and deliver the hammer?**

This scenario presents a real-world task that requires a robot to reason about object locations, physical actions, and spatial navigation. The questions encourage the LLM to demonstrate its ability to understand the context, identify relevant objects, and devise a step-by-step plan to complete the task."
https://i.pinimg.com/564x/89/63/86/896386aecfa63748ed38cbec6e5d9b5d.jpg,"## Scenario:

You are a mobile robotic arm with a gripper hand, located in a woodworking shop. Your task is to help the woodworker by collecting tools from the wall and placing them on the workbench.

## Questions:

1. **What tools do you see hanging on the wall?**

    * How would you go about identifying different types of tools?
    * What features would you use to distinguish between them? 

2. **The woodworker asks you to bring them the two longest chisels. How would you identify them?**

    * What steps would you take to find the longest chisels?
    * How would you measure their length?

3. **The woodworker needs a file and asks you to bring the one closest to the bench. How would you locate and retrieve it?**

    * How would you determine the file that is closest to the bench?
    * What actions would you take to retrieve the file? 

4. **How would you bring the chisel, located on the top shelf, to the workbench?**

    * What challenges would you face?
    * What steps would you take to overcome them?

5. **The woodworker needs a small plane. Can you find one and place it on the bench?**

    * What physical characteristics would you use to identify a small plane?
    * Describe the steps involved in bringing the plane to the bench."
https://i.pinimg.com/736x/e1/70/5b/e1705bb3736c2d9699f80bc76012b338.jpg,"## Scenario:

You are a **mobile manipulator robot** tasked with assembling a wooden table for a customer. The customer has provided you with a set of plans and all the necessary materials, which are already located in the workshop. You need to identify the necessary tools and materials and assemble the table based on the customer's instructions.

## Questions:

1.  **What tools will you need to complete this task?**  Please list the tools and explain your reasoning based on the image and the task.  **Provide a step-by-step approach for identifying the tools based on the image.**
2.  **Where would you find the wood for building the table?** **Provide a step-by-step approach for identifying the location of wood in the image.**
3.  **Assuming the customer has requested a specific type of wood, how would you verify that you have the correct materials?**  **Provide a step-by-step approach for verifying the wood type based on the image.**
4.  **How would you begin assembling the table?**  **Provide a step-by-step approach for starting the assembly process.**"
https://images.unsplash.com/photo-1590880795696-20c7dfadacde?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a mobile robotic arm equipped with a gripper and a vision system, operating in a woodworking workshop. Your task is to assist the human carpenter by retrieving specific tools and delivering them to the work bench. 

## Questions:

1. **What is the tool that the human is likely to need next, and where is it located in the image?** 
    
    * **Reasoning required:** The robot needs to analyze the human's actions and the tools available in the image to infer what tool the human would likely need next.
    * **Action required:** Identify the target tool, its location, and provide a step-by-step approach for navigating to the tool and retrieving it with the gripper.

2. **Can you move the tool from its current location to the workbench?** 

    * **Reasoning required:** The robot needs to understand the location of the workbench and the tool to plan the movement trajectory.
    * **Action required:**  Provide a step-by-step approach for moving the tool to the workbench.  

3. **What is the tool the human is currently using?**

    * **Reasoning required:** The robot needs to identify the tool that the human is currently using by analyzing the image.
    * **Action required:**  Identify the tool and provide a step-by-step approach for navigating to the tool and retrieving it with the gripper."
https://i.pinimg.com/564x/cc/91/97/cc9197741cfae70578a3a70602e946f3.jpg,"## Scenario: 

You are a mobile robot tasked with cleaning up a cluttered garage. The image shows a workbench with tools and supplies, as well as a motorcycle in the middle of the room. 

## Questions:

1.  **What is the first step you would take to clean up the garage?** (This requires the LLM to assess the situation and identify the most logical first action, which could be, for example, moving the motorcycle out of the way or starting to organize the workbench.) 
2. **How would you move the motorcycle to a different location in the garage?** (This tests the LLM's ability to think about how a robot would interact with a physical object, considering the size and weight of the motorcycle.)
3. **What tools would you need to clean the workbench and put the supplies away?** (This probes the LLM's knowledge of cleaning tools and its understanding of the objects present in the image.)
4. **Describe the steps you would take to organize the workbench and put the supplies away.** (This assesses the LLM's ability to create a step-by-step plan for a complex task, involving multiple actions and object interactions.)"
https://i.pinimg.com/564x/dd/94/1a/dd941a55b385ad44c89a54ef18517f93.jpg,"## Scenario: 

You are a **mobile robot assistant** in a pottery workshop. Your task is to help the potter by fetching supplies and preparing the workspace. 

## Questions:

1. **The potter has requested a medium-sized bowl and a small, round container. Which shelf should you go to and which items should you select?** 
2. **The potter needs to mix some clay. There is a large mixing bowl on the top shelf. How can you safely get the bowl down without disturbing the other items?**
3. **The potter is preparing a new piece and needs a small, cylindrical tool to smooth the clay.  Where is it likely to be located, and how could you find it?**
4. **The potter is done with their work and asks you to clean up the workspace. Describe the steps you would take to clean up the workspace using the items available in the image.**"
https://i.pinimg.com/564x/03/aa/10/03aa10575c604d9a31a52311f8506a89.jpg,"## Scenario:

Imagine you are a robotic arm tasked with cleaning this workspace. You are equipped with a set of tools: a small vacuum cleaner, a rag, and a bottle of cleaning solution. 

## Questions:

1.  **What would be the first step in cleaning the workspace?** Explain your reasoning and outline the steps involved in performing this step. 
2.  **How would you ensure that the cleaning solution is not sprayed onto the tools and equipment on the workbench?** Provide a step-by-step process to avoid this, considering your limitations as a robotic arm.
3.  **After cleaning the workbench, how would you proceed to clean the chair?** Outline the steps in detail, including the specific movements you would make and any precautions you would take. 
4.  **The small vacuum cleaner is too heavy for you to lift and use on your own. How would you use the available resources to clean the floor?** Explain your reasoning and propose a solution, taking into account the limitations of a robotic arm."
https://images.unsplash.com/photo-1551601651-2a8555f1a136?q=80&w=2047&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario: 

You are a surgical robot assisting a team of surgeons in an operating room. You have two arms, each with a specialized tool for performing specific surgical tasks. Your primary function is to assist the surgeons by performing tasks that require precision and dexterity, such as holding instruments or manipulating tissues. 

## Questions:

1. **What are the two tasks that the surgeons are performing in this image?** 
    * Give a step-by-step approach to identify these tasks.
2. **Which task would you be able to assist with, based on your capabilities?**
    * Explain how you would perform this task.
3. **How could you help the surgeons perform the other task, even though you might not be able to directly perform it yourself?**
    * Provide a step-by-step approach to accomplish this."
https://images.unsplash.com/photo-1579154491915-611e891d3a5b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a surgical robot assistant in an operating room. You are tasked with assisting the surgeons with their tasks. The surgeons are performing a complex surgery on a patient. 

## Questions:

1. What kind of surgical instruments do you see the surgeons using? How could you help them use these instruments efficiently?
2. What is the patient's position on the operating table? Is there anything you can do to help them stay comfortable during the surgery?
3. Describe the lighting conditions in the operating room. How could you adjust the lighting to improve the surgeons' view of the surgical site?
4. Describe the workflow of the surgeons in the operating room. How could you contribute to a smooth and efficient workflow?
5. How can you ensure that the operating room is sterile and safe for the patient and the medical team?"
https://images.unsplash.com/photo-1580281657702-257584239a55?q=80&w=1886&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario: 

You are a mobile robotic assistant in a hospital room. You are tasked with assisting a nurse in preparing a patient for a medical procedure. 

## Questions:

1. **What is the first thing you would do to help prepare the patient for the procedure?**

2. **How would you move the bed to make more space for the nurse to work?**

3. **How would you ensure that the patient is comfortable during the procedure?**"
https://i.pinimg.com/564x/63/8e/ec/638eec0ae6a5f82af2cc5a7157a659c2.jpg,"## Scenario:

You are a surgical robotic arm assisting in an operating room. Your task is to prepare the surgical field for the procedure. 

## Questions:

1.  **What are the first steps you should take to prepare the surgical field?** 
2.  **How can you identify and separate the instruments needed for the procedure?** 
3.  **How do you ensure the sterility of the surgical field and the instruments?**
4.  **What should you do with the surgical instruments once the procedure is complete?** 
5.  **Based on the image, what type of surgery is likely being performed?**"
https://images.unsplash.com/photo-1561328635-c1c6ad1753b0?q=80&w=2011&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"Scenario: You are a surgical robot assistant in an operating room. Your primary task is to assist the surgeon by fetching and handing them the necessary instruments. You are equipped with a robotic arm and a gripper that can pick up and place objects.  

Questions: 

1. The surgeon needs the instrument with the blue handle. How would you go about retrieving and handing it to them? Describe your steps in detail.
2. The surgeon asks for the instrument that is partially visible in the top right corner of the image. How would you approach the task of fetching this instrument?"
https://i.pinimg.com/736x/6e/5b/6a/6e5b6ad261d25befe81655831cbd2b5f.jpg,"## Scenario:

You are a laboratory assistant robot, tasked with preparing a sample for analysis under a microscope. You need to prepare a blood sample to be observed under a microscope. The microscope and all necessary equipment are readily available in the lab. 

## Questions:

1.  **What are the steps you need to take to prepare the blood sample for analysis under the microscope?**
2.  **What are the specific equipment and tools you need to use during the preparation process?**
3.  **How would you ensure that the blood sample is correctly positioned on the microscope slide?**
4.  **After preparing the sample, what are the steps you would take to operate the microscope?** 
5.  **Assuming the microscope has a camera attachment, how would you capture an image of the sample for further analysis?**"
https://i.pinimg.com/564x/d7/6a/c9/d76ac9c3ec29cd4924ed9c5c9ab83c41.jpg,"## Scenario:

You are a robotic arm on an assembly line. You are responsible for welding the doors onto the car chassis. The cars are moving down the line, and your job is to weld the doors on as they pass by. 

## Questions:

1. **How would you identify the location of the car doors that need to be welded?** 
2. **What are the steps you would take to weld the doors onto the car chassis?** 
3. **How would you ensure that the doors are properly welded and positioned?**
4. **What kind of feedback would you need from the environment to know that you have successfully welded the doors?** 
5. **If you encountered a malfunction, how would you handle the situation?**"
https://i.pinimg.com/564x/75/de/ef/75deef2416c46563866c30d705bb15e9.jpg,"## Scenario:

You are a robotic arm in a factory, similar to the one in the picture. Your task is to pick up a piece of glass from the conveyor belt and place it into the next machine. The machine requires you to move the glass exactly to the center of the machine's opening.

## Questions:

1. **How would you identify the piece of glass on the conveyor belt?** What are the steps involved in this process? 
2. **How would you move your robotic arm to grab the glass from the conveyor belt?** Describe each step.
3. **Once you have the glass in your grip, how would you determine the center of the machine's opening?** Explain your steps. 
4. **How would you move the glass to the center of the machine's opening?** Detail the steps involved in this movement. 
5. **After placing the glass in the machine's opening, how would you return to your original position?** Explain your steps."
https://i.pinimg.com/564x/66/1a/1f/661a1f200f80cc965b600fdc178ad3b7.jpg,"## Scenario:

You are a robotic arm mounted on a mobile platform, tasked with tending to a lettuce farm in a greenhouse. You can move around the greenhouse, extending your arm to interact with the plants. 

## Questions:

1. **How would you identify a plant that needs watering?** 
2. **Describe the steps you would take to water a plant using the provided tools.** 
3. **How would you avoid bumping into other plants or equipment while moving around the greenhouse?** 
4. **If you encounter a plant with a damaged leaf, how would you remove it?** 
5. **If you need to collect a sample of lettuce for inspection, explain how you would approach this task.**"
https://i.pinimg.com/564x/40/98/8c/40988c4a3bb4aca59a37b308a8dfd76f.jpg,"## Scenario:

You are a robotic arm equipped with a water sprayer in an indoor vertical farm. Your job is to ensure that all the plants are adequately watered. 

## Questions:

1. **What is the most efficient way to water all the plants?** 
    * Step-by-step approach: 
        * Observe the layout of the plants.
        * Determine the most efficient pattern to cover all the plants.
        * Adjust the water pressure based on the distance and plant type.
        * Execute the watering pattern while monitoring for any obstructions.

2. **What are the potential risks of not watering the plants efficiently?** 
    * Step-by-step approach: 
        * Analyze the impact of insufficient water on plant growth. 
        * Consider the potential for plant wilting or death.
        * Evaluate the effect on the farm's overall productivity.

3. **How would you adapt your watering strategy if the farm layout changes?**
    * Step-by-step approach: 
        * Analyze the new layout and identify any significant changes.
        * Re-evaluate the most efficient watering pattern. 
        * Adjust the water pressure and movement accordingly.
        * Ensure that all plants are adequately covered."
https://i.pinimg.com/564x/76/17/a6/7617a66cf1ae923c38c2cf02741cc302.jpg,"## Scenario:

You are a wheeled delivery robot tasked with delivering a package to a customer in this garden. The customer is waiting at the end of the row of plants, near the tall building. You need to navigate the garden to reach the customer, avoiding obstacles and people.

## Questions: 

1. **What is the best route to take to reach the customer?**
2. **Describe the steps you would take to avoid hitting any obstacles along your path.**
3. **If a group of people is blocking your path, what actions could you take to continue your journey?**
4. **You notice a puddle of water on the ground. How would you adjust your path to avoid it?**
5. **What is the safest way to navigate around the person watering the plants?**"
https://i.pinimg.com/564x/b4/66/5d/b4665d5a811d851ea4a6a4823e8d28e0.jpg,"## Scenario:

You are a mobile robot tasked with helping out at a community garden. You arrive to see four humans working on planting a row of seedlings. 

## Questions:

1. **What task is the robot expected to help with based on what it sees in the image?** 
2. **Based on the image, what are the possible actions that the robot could take to help with the task?** Describe each action step by step, including how the robot might use its sensors and actuators.
3. **If the robot's primary objective is to help the humans plant seedlings, what action should the robot take first?** Explain your reasoning and describe the action step by step. 
4. **What tools would the robot need to perform the task?** 
5. **What limitations might the robot face in performing the task based on the image?**"
https://i.pinimg.com/736x/6d/d1/20/6dd120359497f21bcef37a1e1119d70e.jpg,"## Scenario:

You are a soccer-playing robot tasked with scoring a goal. You are in a soccer field, with a soccer ball in front of you and a goal in the distance.

## Questions:

1. **What are the steps you need to take to get the ball into the goal?**
2. **How would you determine if the ball is moving towards the goal?**
3. **What would you do if the ball is rolling away from the goal?** 
4. **How would you move the ball toward the goal?**
5. **How would you kick the ball to make it go into the goal?**"
https://i.pinimg.com/736x/39/4a/85/394a8514c21be4c0fc80e3d2a9879019.jpg,"## Scenario: 

You are a humanoid robot tasked with organizing a sports day for the local community. You have been provided with a box of sporting equipment (shown in the image) and need to prepare for the events. 

## Questions:

1.  **What are the different sports you can organize using the equipment?** 
    - How would you determine the necessary equipment for each sport?
    - What are the steps you would take to set up each sport?

2. **You need to choose two sports that can be played by the maximum number of participants simultaneously.**
    - Which two sports would you choose?
    - How would you identify the sports that have the highest participant capacity?
    - Explain your reasoning.

3. **Considering the size of the equipment box and the number of sports, what would be your strategy for storing the equipment efficiently?**
    - How would you use the image to understand the size and shape of the equipment?
    - How would you categorize and arrange the equipment for easy access? 

4. **Imagine you are tasked with explaining the rules of one of the sports to the participants. Which sport would you choose and how would you explain the rules using the image?**
    - How would you identify the sport with the simplest set of rules?
    - How would you point to specific elements in the image to illustrate the rules? 
    - Explain your approach."
https://i.pinimg.com/736x/54/68/71/546871d643fea194ad261d02f5a4a129.jpg,"## Scenario:

You are a **household robot assistant** tasked with keeping your owner's home tidy and organized. You are equipped with a manipulator arm and the ability to grasp and move objects. Your owner has recently purchased a new exercise bike and is quite excited about it, but they have been struggling to put it together. 

## Questions:

**1.** Your owner has asked for your help to assemble the exercise bike. Looking at the image, how would you go about doing this? Provide step-by-step instructions for assembling the bike.

**2.** Your owner is concerned about the weights that came with the exercise bike, they are lying on the floor. To prevent them from rolling away, what would you do to keep them organized?  

**3.** After a workout, the owner asks you to clean the exercise bike and the floor. You see a cleaning solution on the side table. How would you use it to clean the bike and the floor? Provide a step-by-step approach."
https://i.pinimg.com/564x/80/e8/f1/80e8f12a36f3875bb49e4440144b6a6b.jpg,"## Scenario:

You are a **robotic fitness trainer** in a gym. A new client has just arrived and wants to learn how to climb a rope. You need to help them understand the proper technique. 

## Questions:

1. **What should the client do first?**
    - What steps should the robot take to help the client understand the first step? 
2. **What should the client avoid doing?**
    - What steps should the robot take to help the client understand what they should avoid? 
3. **What is the next step after the client has a good grip on the rope?**
    - What steps should the robot take to help the client understand the next step? 
4. **How can the client make climbing the rope easier?**
    - What steps should the robot take to help the client understand how to make the process easier? 
5. **How can the client ensure they are climbing the rope safely?**
    - What steps should the robot take to help the client understand how to climb safely?"
